SalePrice,id
140069.83723601385,2735
142056.76289955285,2736
116871.85582088906,2737
136568.11697430394,2738
157745.73314869136,2739
139658.29787651642,2740
148726.20691317195,2741
160868.73486236972,2742
158105.96338313323,2743
158237.2070741521,2744
146290.63257711972,2745
136296.16564709446,2746
155051.52432990572,2747
126843.06213222514,2748
134911.061622086,2749
125298.25683866713,2750
138483.47416686025,2751
200251.91180998672,2752
153140.1153642438,2753
182909.80195972905,2754
136250.5742929741,2755
104441.09055223092,2756
79461.70879888174,2757
100201.52581472753,2758
167104.4574450366,2759
121506.01764488452,2760
146087.8958390922,2761
144116.31851660766,2762
181890.16690734794,2763
149288.25344350448,2764
255758.9120883768,2765
110974.28819933892,2766
90355.56723874428,2767
124295.97996145375,2768
136671.09205330026,2769
130135.32643211457,2770
107955.75945150228,2771
107973.0018154775,2772
168299.23692975866,2773
132659.54026470383,2774
108659.29677300781,2775
145388.19908124718,2776
158476.54853079453,2777
90198.1783190204,2778
123459.39565842757,2779
94233.59881007641,2780
100079.37136725485,2781
107490.62282696633,2782
104721.43964580914,2783
121699.52015426506,2784
137531.86051144157,2785
75759.04046041163,2786
116077.7505350403,2787
87219.61196537268,2788
151273.0136119206,2789
92631.22777932316,2790
119840.64425700986,2791
58649.31607495915,2792
125047.14195686535,2793
104812.10264796895,2794
116437.76577932504,2795
96868.81959298762,2796
177159.32407378382,2797
105800.16070497847,2798
107328.02531734787,2799
74928.03295915175,2800
98126.20501242022,2801
126325.07110795344,2802
153351.59904855944,2803
125258.89436080174,2804
98024.73527368846,2805
96629.11664888026,2806
164318.65336534363,2807
153086.40413279575,2808
126731.68556794709,2809
125919.88631118611,2810
155486.4311335262,2811
168941.94752216965,2812
159615.547172262,2813
161389.090462329,2814
95588.4197208816,2815
215309.04792065825,2816
167174.75001471615,2817
136511.80837017545,2818
181252.97043788456,2819
147315.892462257,2820
109338.48063256944,2821
181891.32683771895,2822
247673.47821244976,2823
167537.64720868415,2824
157231.5926499611,2825
143069.73141051657,2826
132265.41580204008,2827
227341.43281543523,2828
205060.23982974872,2829
235902.59789128468,2830
179658.99880233186,2831
240270.55038386787,2832
302528.04056476254,2833
232328.5411710068,2834
235337.226338328,2835
194303.45761417877,2836
145347.24002268116,2837
153845.3337949146,2838
188432.80037625867,2839
195834.84964586858,2840
202146.15688522262,2841
234287.4744249622,2842
149185.58034873512,2843
159871.19849466727,2844
123849.3630811972,2845
208472.76568829318,2846
216392.04823898507,2847
214243.68267893014,2848
196343.2849474325,2849
256267.52199969726,2850
207720.16330607948,2851
236394.57696939912,2852
236788.28652242527,2853
143766.9074120788,2854
199602.2066186735,2855
207487.01497477983,2856
187073.9975078146,2857
204390.15721514664,2858
127020.59360405858,2859
133855.41773773593,2860
133026.58070777624,2861
207095.38981855253,2862
126305.76984875026,2863
247535.969715778,2864
145732.69314604902,2865
143880.4769595895,2866
111140.94430695128,2867
101282.09631841333,2868
98565.76527100736,2869
137404.69586214505,2870
87657.05001956847,2871
62467.190771996546,2872
105116.32802190834,2873
126584.25768499642,2874
111413.7039578192,2875
155287.95385292845,2876
138488.26646036468,2877
145360.33065422383,2878
138100.683059179,2879
104082.72063502333,2880
141259.38728672246,2881
182821.87862655096,2882
194335.93786932656,2883
190608.58270560348,2884
177015.54762494023,2885
229322.71289323605,2886
92108.1204767695,2887
138054.90633106287,2888
65892.6701498547,2889
85777.41505289702,2890
134415.64736677063,2891
50144.10412669263,2892
71453.01128530648,2893
56909.38601202481,2894
327921.227283113,2895
278218.1455715354,2896
206101.85608071514,2897
141827.48802896595,2898
205757.40612712855,2899
160675.56943975235,2900
212012.5863760303,2901
180138.98560245073,2902
312867.22797522054,2903
342665.15392914787,2904
87507.91562873223,2905
194078.91043802214,2906
119358.1504476732,2907
134858.89307072258,2908
148960.71458891334,2909
80284.10542169794,2910
89707.86722737103,2911
156633.11677953188,2912
85111.5441042663,2913
85360.33060785575,2914
87493.64501821916,2915
88299.27870709595,2916
159230.61395238605,2917
119641.62046369401,2918
216920.77389510482,2919
